id_abonne,ville,age,abonnement,duree_utilisation_mois,montant
3355,Casablanca,57,Basic,55,59.65
3356,Agadir,18,Premium,29,411.35
3357,Meknes,28,Basic,4,398.65
3358,Marrakech,45,Premium,5,314.98
3359,Casablanca,37,Basic,58,163.07
3360,Fes,34,Famille,60,934.63
3361,Marrakech,25,Basic,57,933.49
3362,Tetouan,29,Basic,8,130.79
3363,Marrakech,47,Premium,18,70.43
3364,Meknes,48,Basic,47,706.21
3365,Marrakech,22,Famille,44,407.55
3366,Casablanca,49,Famille,54,491.42
3367,Fes,18,Basic,43,108.86
3368,Agadir,63,Premium,47,504.21
3369,Agadir,19,Premium,56,227.67
3370,Tetouan,69,Basic,42,90.92
3371,Meknes,71,Famille,36,953.54
3372,Tetouan,68,Standard,46,855.03
3373,Casablanca,36,Premium,6,617.15
3374,Tetouan,70,Famille,35,204.7
3375,Tanger,64,Standard,21,747.44
3376,Tanger,44,Standard,38,430.69
3377,Tetouan,40,Premium,10,822.52
3378,Tetouan,61,Famille,24,962.32
3379,Rabat,56,Premium,57,179.76
3380,Tanger,59,Famille,29,765.02
3381,Fes,74,Basic,22,530.04
3382,Fes,56,Premium,35,650.06
3383,Fes,72,Standard,53,801.66
3384,Oujda,23,Famille,57,155.29
3385,Kenitra,52,Basic,34,147.62
3386,Casablanca,34,Standard,48,264.44
3387,Tanger,49,Basic,21,744.26
3388,Tanger,53,Famille,34,673.05
3389,Oujda,32,Premium,48,436.6
3390,Rabat,32,Famille,10,841.63
3391,Marrakech,63,Basic,58,802.91
3392,Kenitra,69,Basic,32,186.14
3393,Rabat,62,Premium,16,767.01
3394,Agadir,70,Standard,35,655.34
3395,Marrakech,19,Basic,2,329.99
3396,Marrakech,29,Basic,5,289.76
3397,Rabat,45,Premium,43,431.85
3398,Meknes,37,Premium,25,405.17
3399,Agadir,45,Famille,41,633.06
3400,Casablanca,61,Famille,3,524.0
3401,Tanger,19,Premium,45,498.92
3402,Oujda,66,Basic,28,703.16
3403,Meknes,74,Premium,44,514.79
3404,Casablanca,42,Basic,32,770.1
3405,Rabat,48,Premium,35,136.45
3406,Marrakech,64,Basic,30,409.86
3407,Tanger,33,Famille,3,355.73
3408,Kenitra,67,Famille,14,632.03
3409,Rabat,18,Standard,38,868.58
3410,Casablanca,50,Famille,5,525.97
3411,Tetouan,35,Famille,52,927.73
3412,Casablanca,34,Basic,45,539.9
3413,Fes,75,Famille,19,859.88
3414,Casablanca,36,Premium,28,153.19
3415,Fes,71,Basic,13,507.04
3416,Marrakech,18,Famille,50,756.3
3417,Fes,67,Famille,3,336.16
3418,Marrakech,39,Famille,15,727.14
3419,Rabat,24,Standard,9,174.4
3420,Meknes,54,Basic,29,520.34
3421,Oujda,19,Premium,41,565.31
3422,Oujda,48,Basic,18,463.48
3423,Oujda,22,Basic,6,298.64
3424,Tanger,48,Famille,33,922.31
3425,Fes,25,Basic,11,131.06
3426,Fes,60,Standard,29,675.87
3427,Kenitra,41,Premium,31,112.48
3428,Fes,55,Famille,8,580.68
3429,Marrakech,30,Standard,20,175.55
3430,Oujda,18,Premium,4,533.69
3431,Casablanca,25,Premium,38,552.99
3432,Agadir,74,Standard,21,923.7
3433,Tetouan,69,Standard,13,679.83
3434,Tetouan,48,Standard,7,212.8
3435,Kenitra,58,Basic,10,682.73
3436,Kenitra,27,Basic,31,536.72
3437,Rabat,54,Standard,16,644.59
3438,Oujda,71,Premium,15,835.58
3439,Oujda,21,Famille,3,876.14
3440,Oujda,19,Standard,43,739.17
3441,Tanger,43,Famille,39,843.55
3442,Marrakech,65,Standard,31,633.15
3443,Kenitra,74,Famille,42,877.28
3444,Fes,33,Premium,32,783.44
3445,Oujda,56,Basic,27,112.02
3446,Rabat,63,Standard,50,658.33
3447,Tanger,35,Famille,18,490.28
3448,Tanger,37,Premium,59,341.73
3449,Tetouan,50,Famille,25,768.55
3450,Meknes,62,Standard,31,369.22
3451,Tetouan,39,Basic,17,646.67
3452,Agadir,73,Premium,39,536.84
3453,Tanger,75,Premium,59,276.44
3454,Marrakech,40,Premium,13,833.45
3455,Kenitra,61,Famille,18,299.71
3456,Oujda,60,Standard,50,631.4
3457,Fes,69,Premium,13,701.75
3458,Tanger,63,Premium,14,807.13
3459,Meknes,51,Standard,8,737.36
3460,Agadir,58,Standard,14,617.22
3461,Tanger,29,Famille,24,282.35
3462,Tetouan,63,Premium,60,588.78
3463,Kenitra,39,Standard,17,624.68
3464,Agadir,25,Famille,53,572.15
3465,Oujda,18,Basic,13,820.39
3466,Agadir,49,Famille,60,990.31
3467,Meknes,70,Premium,33,588.08
3468,Marrakech,35,Basic,28,645.71
3469,Tetouan,56,Basic,31,464.31
3470,Tanger,25,Standard,12,165.77
3471,Casablanca,20,Basic,18,151.09
3472,Kenitra,35,Standard,51,140.1
3473,Oujda,31,Basic,58,676.28
3474,Casablanca,18,Basic,22,976.99
3475,Agadir,36,Famille,16,267.96
3476,Meknes,56,Premium,60,573.99
3477,Marrakech,27,Basic,36,603.91
3478,Marrakech,28,Famille,14,563.63
3479,Casablanca,28,Basic,37,752.43
3480,Agadir,69,Famille,8,139.9
3481,Oujda,32,Standard,30,628.13
3482,Fes,32,Premium,7,52.01
3483,Agadir,45,Famille,29,251.72
3484,Rabat,72,Basic,27,725.8
3485,Tetouan,27,Famille,55,633.3
3486,Oujda,19,Premium,14,886.72
3487,Tetouan,45,Premium,21,68.68
3488,Kenitra,57,Famille,54,469.08
3489,Marrakech,41,Standard,46,122.49
3490,Oujda,28,Famille,14,256.03
3491,Tanger,43,Premium,16,728.19
3492,Marrakech,42,Famille,2,701.17
3493,Meknes,33,Basic,29,726.42
3494,Casablanca,42,Premium,24,410.92
3495,Tetouan,45,Famille,59,451.93
3496,Oujda,34,Premium,15,304.67
3497,Agadir,48,Standard,11,257.18
3498,Meknes,59,Standard,55,83.48
3499,Oujda,41,Basic,49,266.15
3500,Fes,23,Basic,17,124.29
3501,Agadir,46,Standard,19,183.55
3502,Oujda,35,Standard,15,437.99
3503,Fes,51,Basic,15,877.22
3504,Meknes,21,Standard,19,569.54
3505,Oujda,75,Standard,16,65.32
3506,Marrakech,56,Basic,5,783.19
3507,Agadir,70,Standard,35,166.93
3508,Tetouan,53,Premium,47,218.98
3509,Kenitra,29,Standard,51,57.31
3510,Fes,67,Premium,33,821.64
3511,Kenitra,50,Basic,26,177.2
3512,Casablanca,48,Standard,55,174.68
3513,Meknes,71,Premium,37,793.0
3514,Tetouan,33,Famille,12,723.7
3515,Marrakech,28,Basic,5,982.71
3516,Fes,18,Premium,30,551.45
3517,Tetouan,61,Famille,36,563.4
3518,Oujda,74,Famille,42,945.12
3519,Tanger,68,Famille,49,287.86
3520,Oujda,28,Famille,9,813.6
3521,Marrakech,22,Premium,54,332.52
3522,Meknes,75,Famille,25,406.15
3523,Tanger,19,Premium,32,237.77
3524,Casablanca,31,Famille,50,655.53
3525,Fes,46,Standard,42,803.07
3526,Oujda,33,Standard,2,904.48
3527,Tetouan,34,Famille,26,492.03
3528,Tetouan,41,Standard,30,172.89
3529,Casablanca,33,Standard,58,657.02
3530,Rabat,36,Premium,4,382.03
3531,Oujda,74,Famille,5,617.32
3532,Tanger,70,Famille,3,936.28
3533,Tetouan,22,Premium,22,232.81
3534,Kenitra,28,Basic,7,187.64
3535,Kenitra,35,Basic,2,533.03
3536,Kenitra,41,Basic,29,432.24
3537,Meknes,47,Premium,40,359.22
3538,Tanger,21,Basic,57,465.48
3539,Tetouan,45,Basic,43,789.34
3540,Meknes,50,Basic,10,935.3
3541,Oujda,39,Famille,47,735.42
3542,Agadir,27,Standard,49,918.25
3543,Rabat,57,Famille,18,423.68
3544,Casablanca,20,Premium,1,954.88
3545,Marrakech,44,Standard,27,808.5
3546,Fes,45,Premium,59,249.09
3547,Rabat,28,Basic,17,739.88
3548,Rabat,32,Famille,59,981.14
3549,Tetouan,25,Basic,43,485.63
3550,Tanger,57,Premium,55,494.48
3551,Agadir,54,Premium,41,680.69
3552,Kenitra,27,Premium,52,613.16
3553,Marrakech,32,Basic,28,508.23
3554,Tanger,50,Premium,32,973.12
3555,Oujda,21,Premium,52,868.97
3556,Rabat,70,Standard,36,261.44
3557,Marrakech,74,Standard,30,908.92
3558,Rabat,62,Premium,27,754.4
3559,Oujda,54,Premium,20,126.07
3560,Fes,57,Famille,60,678.74
3561,Tanger,74,Basic,28,434.63
3562,Oujda,27,Famille,31,978.44
3563,Tanger,41,Basic,20,272.9
3564,Tetouan,43,Standard,26,457.6
3565,Marrakech,36,Standard,40,813.3
3566,Tanger,28,Premium,38,407.01
3567,Rabat,24,Basic,6,805.38
3568,Casablanca,27,Famille,32,900.75
3569,Fes,21,Basic,31,217.69
3570,Fes,36,Premium,44,700.38
3571,Tanger,60,Basic,3,205.96
3572,Agadir,39,Basic,3,995.5
3573,Rabat,20,Basic,53,925.42
3574,Fes,75,Famille,53,992.81
3575,Rabat,35,Premium,40,844.01
3576,Rabat,71,Premium,9,110.7
3577,Meknes,72,Premium,11,660.29
3578,Kenitra,24,Famille,39,261.6
3579,Agadir,20,Famille,55,370.72
3580,Fes,62,Famille,52,478.88
3581,Kenitra,37,Premium,42,719.37
3582,Oujda,44,Standard,51,984.37
3583,Agadir,60,Premium,14,277.65
3584,Fes,63,Standard,3,124.48
3585,Meknes,74,Basic,10,151.29
3586,Tetouan,26,Standard,47,118.77
3587,Tanger,62,Premium,38,276.29
3588,Tetouan,45,Famille,8,932.38
3589,Kenitra,64,Premium,60,722.66
3590,Tetouan,59,Basic,24,197.7
3591,Marrakech,40,Basic,4,78.81
3592,Agadir,42,Standard,53,521.74
3593,Oujda,68,Premium,29,175.26
3594,Tanger,65,Famille,43,348.05
3595,Meknes,73,Standard,1,874.72
3596,Fes,34,Famille,6,511.55
3597,Tanger,27,Basic,57,182.32
3598,Kenitra,56,Famille,18,910.94
3599,Fes,44,Basic,50,57.76
3600,Tanger,63,Premium,52,633.13
3601,Tanger,18,Basic,31,781.99
3602,Kenitra,30,Standard,10,364.89
3603,Kenitra,35,Famille,57,551.3
3604,Meknes,57,Standard,28,780.23
3605,Casablanca,47,Premium,35,995.95
3606,Tetouan,20,Premium,22,66.02
3607,Meknes,58,Basic,31,837.08
3608,Oujda,47,Standard,60,348.42
3609,Meknes,32,Famille,17,334.27
3610,Casablanca,70,Standard,43,908.16
3611,Agadir,43,Premium,1,553.21
3612,Casablanca,32,Famille,16,426.13
3613,Oujda,21,Basic,52,812.12
3614,Kenitra,70,Famille,2,525.66
3615,Agadir,67,Basic,32,988.42
3616,Marrakech,52,Premium,50,159.08
3617,Marrakech,42,Premium,12,566.81
3618,Marrakech,18,Famille,6,361.34
3619,Marrakech,48,Basic,7,172.38
3620,Agadir,28,Premium,43,293.24
3621,Fes,75,Famille,14,741.7
3622,Tanger,24,Premium,20,996.99
3623,Kenitra,58,Basic,5,982.67
3624,Rabat,72,Basic,16,111.68
3625,Agadir,29,Basic,49,477.73
3626,Rabat,50,Famille,33,164.99
3627,Meknes,35,Basic,23,798.55
3628,Tanger,29,Famille,52,228.84
3629,Agadir,64,Basic,59,917.19
3630,Rabat,22,Standard,10,374.0
3631,Kenitra,70,Standard,31,990.56
3632,Tanger,19,Premium,55,418.81
3633,Oujda,24,Famille,14,208.15
3634,Meknes,58,Famille,50,606.04
3635,Rabat,65,Standard,54,673.17
3636,Tetouan,53,Famille,25,355.1
3637,Tanger,30,Basic,3,479.26
3638,Casablanca,54,Premium,2,987.28
3639,Tanger,59,Premium,27,761.25
3640,Casablanca,38,Famille,6,176.38
3641,Rabat,56,Basic,38,177.98
3642,Tetouan,53,Premium,8,642.7
3643,Casablanca,68,Premium,16,345.46
3644,Oujda,36,Basic,55,150.25
3645,Agadir,60,Standard,45,294.37
3646,Oujda,27,Premium,22,856.25
3647,Rabat,51,Premium,5,522.37
3648,Agadir,44,Basic,2,981.19
3649,Tanger,29,Basic,56,179.55
3650,Kenitra,56,Basic,24,156.71
3651,Agadir,67,Premium,21,892.99
3652,Fes,54,Standard,38,809.35
3653,Marrakech,21,Premium,20,848.39
3654,Kenitra,66,Basic,52,726.17
3655,Meknes,73,Premium,59,573.75
3656,Agadir,24,Famille,49,933.25
3657,Agadir,74,Famille,6,674.0
3658,Agadir,65,Basic,9,114.31
3659,Meknes,18,Basic,58,502.13
3660,Tetouan,69,Premium,26,563.87
3661,Agadir,28,Standard,6,366.36
3662,Fes,59,Basic,41,820.64
3663,Tetouan,31,Standard,11,749.97
3664,Kenitra,33,Famille,1,696.34
3665,Agadir,54,Standard,32,569.19
3666,Casablanca,45,Standard,40,682.54
3667,Marrakech,70,Premium,23,178.4
3668,Meknes,44,Premium,18,285.58
3669,Rabat,63,Famille,17,664.92
3670,Tetouan,18,Basic,26,610.2
3671,Agadir,62,Standard,37,224.14
3672,Meknes,25,Standard,9,724.51
3673,Marrakech,33,Basic,47,117.59
3674,Oujda,26,Standard,18,960.43
3675,Meknes,18,Standard,46,154.24
3676,Casablanca,44,Basic,22,245.02
3677,Fes,27,Basic,56,399.32
3678,Oujda,42,Premium,29,678.96
3679,Fes,31,Famille,23,227.6
3680,Marrakech,49,Famille,18,464.58
3681,Agadir,18,Famille,30,199.67
3682,Casablanca,65,Famille,34,323.62
3683,Oujda,25,Premium,10,318.27
3684,Fes,45,Basic,31,795.41
3685,Kenitra,22,Famille,23,337.04
3686,Marrakech,46,Standard,45,869.66
3687,Tetouan,42,Premium,11,505.33
3688,Tetouan,75,Standard,2,790.96
3689,Tetouan,42,Standard,36,533.21
3690,Fes,25,Premium,47,401.29
3691,Agadir,62,Basic,18,867.9
3692,Kenitra,69,Premium,48,432.53
3693,Rabat,54,Basic,16,902.84
3694,Agadir,69,Standard,49,958.8
3695,Kenitra,72,Standard,41,521.18
3696,Kenitra,18,Standard,2,360.01
3697,Kenitra,44,Premium,1,505.97
3698,Fes,24,Premium,47,774.95
3699,Agadir,62,Premium,38,238.49
3700,Oujda,60,Premium,7,409.93
3701,Meknes,30,Standard,21,92.51
3702,Tanger,40,Famille,49,278.11
3703,Tanger,49,Standard,28,958.63
3704,Casablanca,62,Basic,7,585.9
3705,Fes,32,Famille,56,90.68
3706,Tetouan,44,Basic,7,695.91
3707,Kenitra,46,Standard,15,750.12
3708,Marrakech,41,Basic,3,292.63
3709,Meknes,44,Basic,18,659.87
3710,Tetouan,75,Standard,6,372.77
3711,Marrakech,57,Basic,6,814.15
3712,Meknes,52,Standard,3,501.21
3713,Agadir,52,Standard,43,768.46
3714,Casablanca,71,Famille,53,991.64
3715,Oujda,74,Premium,7,133.27
3716,Meknes,32,Premium,1,454.75
3717,Tanger,40,Famille,36,710.14
3718,Casablanca,65,Basic,41,592.12
3719,Agadir,30,Standard,53,198.11
3720,Casablanca,64,Standard,13,834.91
3721,Marrakech,26,Premium,30,107.21
3722,Tetouan,32,Standard,3,160.98
3723,Marrakech,41,Premium,54,701.42
3724,Fes,62,Basic,54,905.1
3725,Tetouan,42,Basic,11,404.81
3726,Kenitra,29,Famille,7,129.59
3727,Fes,31,Basic,10,443.3
3728,Oujda,32,Standard,18,727.01
3729,Kenitra,74,Premium,57,479.4
3730,Meknes,52,Standard,29,452.64
3731,Meknes,71,Famille,18,348.94
3732,Meknes,31,Basic,13,434.53
3733,Oujda,67,Famille,60,135.47
3734,Meknes,25,Standard,58,100.1
3735,Kenitra,72,Basic,36,504.36
3736,Meknes,63,Standard,4,541.06
3737,Kenitra,74,Standard,52,169.11
3738,Casablanca,50,Basic,16,561.05
3739,Rabat,39,Basic,17,297.08
3740,Kenitra,26,Standard,3,455.33
3741,Marrakech,26,Standard,45,653.44
3742,Kenitra,27,Famille,5,450.02
3743,Kenitra,23,Premium,30,205.4
3744,Agadir,72,Premium,2,80.45
3745,Casablanca,67,Basic,50,680.64
3746,Casablanca,73,Basic,6,355.37
3747,Meknes,23,Basic,45,229.9
3748,Rabat,46,Premium,4,797.09
3749,Meknes,19,Standard,23,346.2
3750,Rabat,68,Premium,49,326.53
3751,Fes,23,Standard,39,683.74
3752,Kenitra,48,Premium,32,545.11
3753,Rabat,27,Standard,53,774.07
3754,Kenitra,57,Basic,21,409.47
3755,Casablanca,50,Famille,30,73.94
3756,Meknes,21,Basic,43,297.22
3757,Marrakech,42,Premium,41,373.41
3758,Tanger,64,Premium,34,191.46
3759,Oujda,54,Basic,16,441.32
3760,Agadir,50,Standard,21,400.09
3761,Casablanca,41,Premium,53,210.72
3762,Meknes,42,Basic,36,727.57
3763,Tetouan,21,Famille,14,277.37
3764,Meknes,72,Famille,40,386.32
3765,Casablanca,67,Standard,9,110.29
3766,Agadir,69,Basic,60,165.29
3767,Oujda,34,Basic,57,577.0
3768,Kenitra,65,Basic,17,643.3
3769,Agadir,72,Standard,36,950.02
3770,Tetouan,74,Standard,34,233.16
3771,Marrakech,51,Basic,26,303.41
3772,Fes,61,Basic,10,710.81
3773,Meknes,61,Premium,47,211.33
3774,Meknes,59,Premium,27,331.71
3775,Casablanca,33,Famille,49,730.14
3776,Tanger,64,Famille,14,147.89
3777,Agadir,23,Famille,56,87.74
3778,Oujda,36,Famille,11,385.94
3779,Tanger,66,Premium,56,878.79
3780,Fes,43,Standard,47,690.96
3781,Tanger,52,Standard,19,231.09
3782,Casablanca,60,Basic,31,407.41
3783,Oujda,68,Premium,56,325.07
3784,Meknes,70,Basic,50,263.57
3785,Rabat,41,Standard,36,711.54
3786,Kenitra,29,Premium,22,738.22
3787,Fes,47,Basic,44,702.84
3788,Casablanca,36,Basic,55,325.81
3789,Marrakech,31,Standard,49,831.74
3790,Marrakech,71,Premium,38,348.32
3791,Rabat,43,Standard,52,183.35
3792,Rabat,23,Basic,46,618.86
3793,Kenitra,47,Basic,35,94.91
3794,Marrakech,33,Basic,41,693.84
3795,Tetouan,31,Standard,26,660.83
3796,Marrakech,20,Famille,55,82.02
3797,Rabat,23,Famille,49,962.62
3798,Oujda,24,Famille,33,864.46
3799,Kenitra,64,Basic,1,914.94
3800,Marrakech,70,Basic,52,76.93
3801,Rabat,39,Famille,8,571.25
3802,Meknes,51,Basic,16,702.98
3803,Tanger,48,Famille,17,741.8
3804,Meknes,25,Famille,59,51.92
3805,Meknes,61,Standard,26,398.51
3806,Tanger,26,Basic,5,344.67
3807,Rabat,69,Basic,56,548.66
3808,Meknes,36,Basic,35,326.63
3809,Marrakech,43,Famille,22,845.16
3810,Meknes,26,Famille,13,211.07
3811,Fes,31,Standard,5,277.14
3812,Agadir,39,Premium,27,121.91
3813,Agadir,20,Premium,9,542.7
3814,Oujda,65,Basic,54,397.49
3815,Casablanca,67,Premium,16,516.76
3816,Oujda,45,Famille,51,755.57
3817,Kenitra,62,Basic,8,758.03
3818,Oujda,67,Basic,3,945.66
3819,Casablanca,51,Standard,24,420.06
3820,Meknes,23,Basic,25,195.29
3821,Tetouan,22,Premium,48,251.21
3822,Fes,67,Standard,17,901.62
3823,Tanger,21,Famille,33,571.78
3824,Oujda,54,Basic,32,644.06
3825,Tetouan,45,Standard,40,249.32
3826,Kenitra,71,Premium,19,761.18
3827,Casablanca,25,Standard,20,900.54
3828,Casablanca,68,Famille,50,233.37
3829,Agadir,33,Famille,56,682.75
3830,Kenitra,65,Standard,27,92.81
3831,Marrakech,59,Premium,40,736.66
3832,Casablanca,24,Premium,29,705.55
3833,Casablanca,56,Basic,33,398.83
3834,Meknes,55,Basic,52,323.88
3835,Meknes,29,Basic,46,994.6
3836,Agadir,55,Standard,26,767.41
3837,Meknes,57,Famille,50,642.26
3838,Oujda,73,Premium,54,574.06
3839,Meknes,66,Famille,6,893.69
3840,Agadir,27,Premium,38,413.89
3841,Meknes,33,Standard,22,586.07
3842,Agadir,19,Premium,37,636.84
3843,Marrakech,29,Standard,7,224.71
3844,Marrakech,36,Standard,50,969.65
3845,Oujda,54,Basic,27,640.11
3846,Casablanca,53,Famille,10,427.09
3847,Rabat,47,Famille,58,77.99
3848,Tetouan,29,Standard,20,582.58
3849,Marrakech,51,Standard,21,685.64
3850,Meknes,41,Standard,58,951.56
3851,Fes,60,Basic,54,826.83
3852,Agadir,70,Basic,58,376.45
3853,Oujda,74,Basic,10,906.14
3854,Meknes,57,Famille,22,77.44
3855,Fes,43,Premium,35,691.73
3856,Oujda,60,Premium,6,793.42
3857,Oujda,54,Famille,23,435.58
3858,Rabat,71,Standard,1,582.7
3859,Oujda,24,Standard,50,229.77
3860,Kenitra,38,Premium,60,761.9
3861,Agadir,71,Standard,50,302.69
3862,Kenitra,27,Standard,38,805.47
3863,Agadir,72,Premium,41,903.04
3864,Casablanca,71,Standard,31,763.72
3865,Casablanca,18,Famille,39,420.14
3866,Oujda,22,Basic,8,841.02
3867,Oujda,50,Standard,5,126.15
3868,Marrakech,70,Premium,53,970.02
3869,Casablanca,21,Basic,25,550.42
3870,Meknes,59,Premium,6,327.38
3871,Meknes,22,Premium,4,479.48
3872,Fes,73,Standard,56,602.34
3873,Tetouan,59,Famille,41,185.47
3874,Tanger,32,Premium,18,64.98
3875,Tetouan,46,Famille,39,316.43
3876,Fes,21,Famille,57,181.74
3877,Oujda,66,Famille,43,172.53
3878,Fes,40,Basic,36,807.73
3879,Tetouan,64,Famille,60,414.25
3880,Casablanca,28,Basic,50,787.85
3881,Casablanca,43,Premium,5,970.78
3882,Marrakech,30,Famille,15,133.73
3883,Fes,38,Premium,46,933.08
3884,Marrakech,40,Famille,7,492.83
3885,Rabat,47,Basic,14,856.07
3886,Fes,61,Basic,6,621.78
3887,Casablanca,42,Basic,15,761.82
3888,Marrakech,70,Premium,9,493.34
3889,Kenitra,54,Premium,25,164.2
3890,Marrakech,46,Basic,58,683.48
3891,Agadir,37,Premium,38,95.72
3892,Fes,73,Premium,4,182.81
3893,Oujda,36,Basic,53,138.79
3894,Agadir,36,Basic,16,478.15
3895,Agadir,71,Basic,26,495.88
3896,Rabat,27,Famille,48,800.39
3897,Kenitra,28,Standard,5,62.31
3898,Fes,58,Basic,57,516.0
3899,Meknes,52,Standard,7,645.85
3900,Agadir,51,Famille,11,592.89
3901,Tanger,65,Famille,51,743.67
3902,Meknes,46,Standard,49,453.72
3903,Marrakech,73,Standard,57,158.24
3904,Kenitra,29,Premium,27,76.7
3905,Marrakech,54,Famille,48,70.77
3906,Meknes,52,Famille,26,695.71
3907,Rabat,47,Famille,45,107.03
3908,Tetouan,33,Famille,34,789.89
3909,Fes,73,Basic,24,775.31
3910,Oujda,52,Standard,6,674.97
3911,Fes,29,Standard,41,380.84
3912,Fes,23,Famille,44,878.78
3913,Tanger,18,Premium,35,988.43
3914,Rabat,61,Premium,26,589.96
3915,Rabat,51,Standard,5,981.62
3916,Fes,38,Famille,30,766.21
3917,Casablanca,53,Premium,16,457.46
3918,Meknes,52,Premium,51,568.39
3919,Casablanca,28,Standard,58,921.66
3920,Tanger,69,Basic,39,706.2
3921,Marrakech,60,Famille,47,617.31
3922,Agadir,50,Premium,42,172.49
3923,Meknes,39,Basic,42,128.81
3924,Tanger,46,Famille,52,762.62
3925,Casablanca,62,Famille,6,388.09
3926,Fes,33,Famille,29,419.97
3927,Marrakech,52,Standard,2,936.21
3928,Tetouan,35,Famille,50,123.09
3929,Meknes,22,Famille,32,628.91
3930,Tetouan,42,Standard,55,641.46
3931,Oujda,50,Famille,46,852.24
3932,Fes,38,Standard,32,993.48
3933,Casablanca,68,Premium,44,547.17
3934,Oujda,59,Standard,44,642.94
3935,Marrakech,41,Basic,45,304.86
3936,Casablanca,60,Premium,49,993.75
3937,Oujda,64,Premium,44,482.8
3938,Casablanca,19,Basic,11,314.62
3939,Kenitra,29,Premium,55,404.8
3940,Agadir,29,Famille,30,612.92
3941,Marrakech,26,Premium,53,823.47
3942,Agadir,29,Standard,41,953.06
3943,Kenitra,65,Premium,51,420.82
3944,Marrakech,73,Standard,35,961.45
3945,Meknes,24,Premium,26,205.2
3946,Rabat,61,Premium,12,555.39
3947,Tanger,64,Famille,12,917.26
3948,Tanger,42,Standard,37,212.26
3949,Meknes,32,Standard,22,552.25
3950,Tanger,24,Standard,56,990.86
3951,Kenitra,24,Famille,24,396.51
3952,Tetouan,51,Premium,25,951.1
3953,Kenitra,38,Basic,40,353.42
3954,Tetouan,67,Premium,53,297.62
3955,Casablanca,30,Premium,41,641.02
3956,Kenitra,70,Basic,60,839.78
3957,Tetouan,56,Famille,11,93.55
3958,Kenitra,71,Premium,38,273.22
3959,Casablanca,23,Premium,14,423.8
3960,Rabat,38,Premium,30,151.15
3961,Tanger,30,Basic,14,741.49
3962,Tanger,57,Standard,53,447.51
3963,Kenitra,24,Standard,52,453.94
3964,Tanger,20,Basic,40,301.47
3965,Fes,62,Basic,19,951.87
3966,Rabat,20,Premium,12,482.8
3967,Meknes,51,Basic,45,611.15
3968,Tetouan,53,Basic,39,744.88
3969,Fes,66,Famille,1,307.1
3970,Fes,33,Premium,26,203.65
3971,Fes,39,Famille,27,104.45
3972,Tanger,73,Famille,51,765.58
3973,Kenitra,46,Premium,20,868.46
3974,Fes,49,Premium,33,369.42
3975,Agadir,52,Premium,47,607.91
3976,Tanger,68,Premium,51,726.04
3977,Meknes,36,Standard,33,171.45
3978,Meknes,25,Basic,52,707.52
3979,Tanger,19,Standard,60,857.46
3980,Casablanca,20,Standard,52,340.5
3981,Marrakech,55,Standard,5,959.54
3982,Fes,59,Basic,52,358.68
3983,Tanger,22,Standard,1,356.78
3984,Tetouan,20,Standard,41,650.35
3985,Kenitra,65,Standard,44,144.35
3986,Agadir,36,Famille,25,606.11
3987,Tetouan,27,Famille,55,704.84
3988,Marrakech,45,Famille,58,654.46
3989,Tetouan,64,Premium,42,441.62
3990,Casablanca,26,Premium,55,538.55
3991,Fes,41,Premium,14,951.22
3992,Rabat,51,Standard,52,821.89
3993,Kenitra,69,Basic,48,176.04
3994,Rabat,26,Standard,39,185.05
3995,Casablanca,58,Premium,40,136.97
